Andr   Andr tht thou w, False
 for thy frnd Hortio hndd th, False
And him for m thu cu murdr, False
 forc prforc  mut contrin my, False
To ptinc nd ppy m to th ti, False
Ti Hun   hu hopd h t m f, False
  Com Mdm Bimpri thi mut not , False
 room in th  c, False
Entr   nd th, False
  Boy tk no furthr thu frr thing go , False
Thou rt urd tht thou wt him d, False
  Or  my ord  iu no, False
                  Tht noug, False
 for thi roution t hi n, False
Lu tht to him with whom h oiourn no, False
Hr tk my ring nd giu it Chritop, False
And bid him t my itr b nrg, False
And bring hr hithr trigh, False
Thi tht  did w for  poic, False
To mooth nd kp th murdr cr, False
Which   nin di wondr bing orbow, False
My gnt itr wi  now nr, False
  And tim Lornzo for my ord th du, False
You hrd nquird for hr ytrnigh, False
  Why  nd my ord  hop you hv hrd m , False
Sufficint ron why h kpt w, False
But tht  on  My ord you ou h, False
                         , False
  Thn in your ou bwr d cunning, False
Su  upititon ony ooth m v, False
And if h hp to tnd on trm with , False
 for hr wthrt nd concmnt , False
It with hr gnty vndr find i, False
Ar thing concd tht  woud brd vnr, False
                          Sitr  N, False
Thou rt no brothr but n nm, False
 woudt thou not hu vd thy itr , False
irt to ffright m with thy wpon drw, False
And with xtrm bu my compn, False
And thn to hurry m ik whirwind r, False
Amidt  crw of thy confdr, False
And cp my vp whr non might com t , False
Nor  t ny to ru my wron, False
Wht mdding fury did po thy wi, False
Or whrin it tht  offndd t, False
  Adui you bttr Bimpr, False
or  hu don you no diprgmntâ€, False
Vn by mor dicrtion thn dru, False
 ought to u your honour nd min ow, False
  Min honour  Why Lornzo whrin i, False
Tht  ngct my rputtion , False
 you or ny nd to rcu i, False
  Hi Highn nd my fthr wr rou, False
To com confrr with od Hironim, False
Concrning crtin mttr of t, False
Tht by th vicroy w dtrmin, False
  And whrin w min honour toucht in th, False
  Hu ptinc Bimpri hr th r, False
   nxt in ight  mngr thy n, False
To giu him notic tht thy wr o nig, False
Now whn  cm conortd with th prin, False
And vnxpctd in n rbor th, False
ound Bimpri with Hortioâ€, False
  Why thn rmmbring tht od digr, False
Which you for Don Andr hd indur, False
And now wr iky ongr to uti, False
By bing found o mny ccompni, False
Thought rthr for  knw no rdir m, False
To thrut Hortio forth my fthr w, False
  And crry you obcury omwhr, False
Lt tht hi Highn houd hu found you th, False
  Eun o my ord  And you r wit, False
Tht thi i tru which h ntrtth o, False
You gnt brothr forgd thi for my , False
And you my ord wr md hi intrumn, False
 work of worth  worthy th noting to, False
But wht th cu tht you concd m in, False
  Your mnchoy itr inc th n, False
Of your firt fuorit Don Andr dt, False
My fthr od wrth hth xpr, False
  And bttr wt for you bing in digr, False
To bnt yourf nd giu hi fury p, False
  But why  hd no notic of hi i, False
  Tht wr to dd mor fw to your fi, False
Who burnt ik Atn for Andr , False
  Hth not my fthr thn nquird for , False
  Sitr h hth nd thi xcud  t, False
 whiprth in hr , False
But Bimpri  th gnt prin, False
Look on thy ou bhod yong Bthz, False
Who pion by th prnc r incr, False
And in who mchoi thou mit, False
Thy ht hi ou thy fight hi foowing t, False
  Brothr you r bcom n ortourâ€, False
 know not  by wht xprincâ€, False
Too poitick for m pt  comp, False
Sinc  t w you  But contnt your, False
Th princ i mditting highr thin, False
  Ti of thy buty thn tht conqur kin, False
Of tho thy tr Aridn twi, False
Whrwith my ibrti thou ht urpri, False
Of tht thin iuori front my orrow m, False
Whrin   no hun to rt my ho, False
  To ou nd fr nd both t onc my or, False
In my concipt r thing of mor impor, False
Thn womn wit r to b buid wit, False
  Ti tht  ou t, False
                  Who, False
                                  Bimpr, False
  But tht  f, False
                  Who, False
                                  Bimpr, False
  r your, False
                   broth, False
                                  Ho, False
                                           th, False
Tht whn thy ou r oth nd fr to o, False
  Thn fir t Bthzr your kpr , False
  No Bthzr doth fr  w  , False
Et trmuo mtui puidum iunxr timor, False
Et vnum toid proditioni op, False
  Ny nd you rgu thing o cunning, False
 go continu thi dicour t cour, False
 Ld by th odtr of huny oo, False
Wnd poor opprd Bthz, False
 or th mountin wk th wndr, False
Incrtin to ffct hi pigrim, False
Entr two  nd, False
   By your u i, False
Th foowing i inrtd in th   nd  ditio, False
  Ti nithr  you think nor  you thin, False
Nor  you think your wid, False
Th ippr r not min thy wr my onn Horti, False
My onn  And wht  onn   thing bgo, False
Within  pir of minut thrbou, False
 ump brd up in drkn nd doth r, False
To bnc tho ight crtur w c wom, False
And t nin month nd crp foorth to igh, False
Wht i thr yt in  onn to mk  fth, False
Dot rv or runn md  Bing born it pou, False
Cri nd brd tth  Wht i thr yt in  on, False
 mut b fd b tught to go nd p, False
 nd yt  Why might not  mn o, False
 cf  w or mt in pion ov, False
 friking kid  for  onn   thin, False
 young bcon or  fin mooth itt horco, False
Shoud moov  mn  much  doth  o, False
or on of th in vry itt ti, False
Wi grow to om good u whr  on, False
Th mor h grow in ttur nd in y, False
Th mor unqurd unvd h pp, False
Rckon hi prnt mong th rnk of fo, False
Strik cr upon thir hd with hi md ryo, False
Mk thm ook od bfor thy mt with gâ€, False
Thi i  on  And wht  o wr th, False
Conidrd truy  Oh but my Horti, False
Grw out of rch of tho intit humou, False
 ovd hi oving prnt h w my comfor, False
And hi mothr joy th vry rm tht di, False
Hod up our hou our hop wr tord up in hi, False
Non but  dmnd murdrr coud ht hi, False
 hd not n th bc, False
Of nintn yr whn hi trong rm unhor, False
Th proud princ Bthzr nd hi grt min, False
Too fu of honour took him unto mrc, False
Tht vint but ignob Portin, False
  Hvn i Hvn ti  And thr Nmi nd ur, False
And thing cd whipp nd thy omtim do m, False
With murdrr  Thy do not wy cpâ€, False
Tht i om comfort     nd th, False
Tim t on nd t nd t ti vion, False
Lp foorth ik thundr wrpt in  b of fi, False
And o doth bring confuion to thm, False
Good u hu you ny  pry you g, False
or  u you if you cn u m , False
   Pry you which i th nxt wy to my or, False
  Th nxt wy from , False
                        To th hou w m, False
  hrd by ti yon hou tht you, False
   You coud not t v if hi onn wr th, False
  Who  my ord Lornz, False
                                 i, False
 goth in t on door nd com out t noth, False
                                        Oh forb, False
or othr tk for v fr fittr w, False
But if you b importunt to kno, False
Th wy to him nd whr to find him ou, False
Thn it to m nd  rou your doub, False
Thr i  pth vpon your ft hnd i, False
Tht dth from  guiti concin, False
Vnto  forrt of ditrut nd frâ€, False
 drkom pc nd dngrou to pâ€, False
Thr h you mt with mnchoy though, False
Who bfu humour if you but bho, False
It wi conduct you to dipir nd dt, False
Who rocki ciff whn you hu onc bh, False
Within  hugi d of ting nigh, False
Tht kindd with word of iniquit, False
Doth ct vp fithy nd dttd fumâ€, False
Not fr from thnc whr murdrr hu bui, False
 hbittion for thir curd o, False
Thr in  brzn cdron fixd by Io, False
In hi f wrth vpon  uphr f, False
Youru h find Lornzo bthing hi, False
In boying d nd bood of innocn, False
   h h  why h h h  rw good , False
   Doubt thi mn i ping untic, False
Or imprfction of hi g doth mk him do, False
Com t wy to k my ord th du, False
Entr  with  ponyrd in on hn, False
nd  rop in th oth, False
  Now ir prhp  com to  th kin, False
Th king  m nd fin woud hr my u, False
Why i thi not  trng nd dn thin, False
Tht tndr by with toy houd trik m mu, False
Go too   thir hift nd y no mo, False
Hironimo ti tim for th to trud, False
Down by th d tht fow with purp go, False
Stndth  firi towr thr it  iud, False
Vpon  t of t nd motn b, False
And twixt hi tth h hod firbrn, False
Tht d vnto th k whr h doth tn, False
Awy Hironimo to him b go, False
 do th iutic for Hortio dt, False
Turn down thi pth thou ht b with him tri, False
Or thi nd thn thou ndt not tk thy brt, False
Thi wy or tht wy  Soft nd fir not , False
or if  hng or ki myf t kno, False
Who wi rung Hortio murthr th, False
No no fi no  prdon m i non of th, False
 fing wy th dggr  ht, False
Thi wy  tk nd thi wy com th kin, False
 tk thm up gi, False
And hr  hu  fing t him tht f, False
And Bthzr  b with th to brin, False
And th Lornzo  Hr th king ny t, False
And hrâ€” hrâ€”thr go th hr w, False
Entr    n, False
  Now hw mbdour wht our vicroy it, False
Hth h rciud th rtic w n, False
  Iutic   iutic to Hironim, False
  Bck t thou not th king i bu, False
    i h , False
  Who i h tht intrrupt our bui, False
  Not   id Hironimo bwr  go by g, False
  Rnownd king h hth rciud nd r, False
thy kingy proffr nd thy promit g, False
And   mn xrmy ourioy, False
To hr hi onn o princy ntrtin, False
Who dth h hd o omny bwi, False
Thi for thy furthr tifctio, False
And kingy ou h kindy t th kno, False
irt for th mrrig of hi princy on, False
With Bimpri thy boud n, False
Th nw r mor dightfu to hi o, False
Thn myrrh or incn to th offndd Hu, False
In pron thrfor wi b com him, False
To  th mrrig rit omniz, False
And in th prnc of th court of Spi, False
To knit  ur inxtricb bn, False
Of kingy ou nd urting g, False
Btwixt th crown of Spin nd Portin, False
Thr wi h giu hi crown to Bthz, False
And mk  qun of Bimpr, False
  Brothr how ik you thi our vicroi o, False
  No doubt my ord it i n rgumn, False
Of honorb cr to kp hi frn, False
And wondrou z to Bthzr hi on, False
Nor m  t indbtd to hi Gr, False
Tht bnd hi iking to my dughtr th, False
  Now t drd ord hr hth hi Highn ntâ€, False
Athough h nd not tht hi onn rturnâ€, False
Hi rnom do to Don Horti, False
  Hortio  who c Horti, False
  And w rmmbrd thnk hi Mit, False
Hr  it giun to Horti, False
  Iutic   iutic  iutic gnt kin, False
  Who i tht  Hironim, False
  Iutic   iutic   my onn  my on, False
My onn whom nught cn rnom or rd, False
  Hironimo you r not w dui, False
  Awy Lornzo  hindr m no mo, False
or thou ht md m bnkrupt of my b, False
Giu m my onn  You h not rnom hi, False
Awy   rip th bow of th rt, False
 diggth with hi dgg, False
And frri our th Eizin pi, False
And bring my onn to hw hi ddy woun, False
Stnd from bout m   mk  pickx of my ponir, False
And hr urrndr vp my mrhhi, False
or  go mrh vp th fnd in , False
To b ungd on you  for th, False
  Wht mn thi outr, False
Wi non of you rtrin hi fur, False
  Ny oft nd fir you h not nd to tri, False
Nd mut h go tht th diu dri, False
  Wht ccidnt hth hpt to Hironim, False
 hu not n him to dmn him , False
  My grtiou ord h i with xtrm pri, False
Conciud of yong Hortio hi on, False
And coutou of huing him, False
Th rnom of th yong princ Bthz, False
Ditrct nd in  mnnr untic, False
  Bu m nphw w r ori for , False
Thi i th ou tht fthr br thir on, False
But gnt brothr go giu to him thi go, False
Th princ runom t him hu hi d, False
or wht h hth Hortio h not wn, False
Hppiy Hironimo hth nd thro, False
  But if h b thu hpy ditrc, False
Ti rquiit hi offic b rign, False
And giun to on of mor dicrtio, False
   h ncr hi mnchoi , False
Ti bt tht w  furthr in it fir, False
Ti whn ourf wi xmpt th p, False
And brothr now bring in th mbdou, False
Tht h my b  witn of th mtc, False
Twixt Bthzr nd Bimpr, False
And tht w my prfix  crtin ti, False
Whrin th mrrig hb omniz, False
Tht w my hu thy ord th vicroy h, False
  Thrin your Highn highy h contn, False
Hi miti tht ong to hr from hn, False
  On thn nd hr you ord mbdou, False
Entr  with  book in hi hn, False
  Vindict mih, False
 hun wi b rungd of ury , False
Nor wi thy uffr murdr vnrpi, False
Thn ty Hironimo ttnd thir w, False
or mort mn my not ppoint thir ti, False
Pr cu mpr tutum t cribu it, False
Strik nd trik hom whr wrong i offrd t, False
or ui vnto i conductor , False
And dth th wort of rutio, False
or h tht think with ptinc to contn, False
To quit if hi if h iy n, False
t i miro iuunt hb ut, False
t i vitm ngnt hb puchru, False
If dtini thy miri do, False
Thn ht thou hth nd hppi ht thou , False
If dtini dni th if Hironim, False
Yt ht thou b urd of  tom, False
If nithr yt t thi thy comfort , False
Hun courth him tht hth no bur, False
And to concud  wi rung hi dt, False
But how  Not  th vugr wit of m, False
With opn but inuitb , False
 by  crt yt  crtin m, False
Which vndr kindhip wib cokd b, False
Wi mn wi tk thir opportunit, False
Coy nd fy fitting thing to ti, False
But in xtrm duntg hth no ti, False
And thrfor  tim fit not for run, False
Thu thrfor wi  rt m in unr, False
Dimbing quit in vnquit, False
Not ming tht  know thir vin, False
Tht my impiciti my mk thm thin, False
Tht ignornty  wi t  i, False
or ignornc  wot nd w thy kno, False
Rmdium morum inr , False
Nor ought ui it m to mnc th, False
Who   wintri torm vpon  pi, False
Wi br m down with thir nobiit, False
No no Hironimo thou mut nioy, False
Thin i to obrution nd thy tun, False
To midr pch thn thy pirit ffoor, False
Thy hrt to ptinc nd thy hnd to r, False
Thy cpp to curti nd thy kn to bo, False
Ti to rung thou know whn whr nd ho, False
How now  wht noi wht coi i tht you k, False
  Hr r  ort of poor ptition, False
Tht r importunt nd it h p you i, False
Tht you houd pd thir c to th kin, False
  Tht  houd pd thir ur ctio, False
Why t thm ntr nd t m  th, False
Entr thr  nd n , False
   So  t you thi for rning nd for , False
Thr i not ny duoct in Spi, False
Tht cn prui or wi tk hf th pi, False
Tht h wi in puruit of quit, False
  Com nr you mn tht thu importun , False
Aid  Now mut  br  fc of gruit, False
or thu  vd bfor my mrhhi, False
To pid th cu  corrigdorâ€, False
Com on ir wht th mtt, False
                Sir n ctio, False
                 Min of db, False
                        Giu p, False
   No ir min i n ction of th , False
   Min n iction firm by , False
  Contnt you ir r you dtrmin, False
Tht  houd pd your ur ctio, False
    ir nd hr my dcrtio, False
   And hr i my bn, False
               And hr i my, False
Thy giu him pp, False
 But whrfor tnd you iy mn o mu, False
With mournf y nd hnd to hun vprr, False
Com hthr fthr t m know thy c, False
     worthy ir my cu but ighty know, False
My moou th hrt of wrik Myrmydo, False
And mt th Corick rock with ruthfu t, False
  Sy fthr t m wht thy u, False
  No ir coud my w, False
Giu wy vnto my mot ditrfu wor, False
Thn houd  not in ppr  you, False
With inck bwry wht bood bgn in , False
 Wht hr  Th Humb Suppictio, False
Of Don Bzuto for hi Murdrd Son, False
        No ir it w my murdrd on, False
Oh my onn my onn oh my onn Horti, False
But min or thin Bzuto b contn, False
Hr tk my hndkrchr nd wip thin , False
Whi wrtchd  in thy mihp my, False
Th iuy portrict of my dying , False
 drwth out  boudi npki, False
 no not thi  Hortio thi w thi, False
And whn  dyd it in thy drt boo, False
Thi w  tokn twixt thy ou nd , False
Tht of thy dth rungd  houd , False
But hr tk thi nd thi  wht my pu, False
 thi nd tht nd  of thm r thi, False
or   on r our xtrmt, False
   Oh  th kindn of Hironim, False
   Thi gntn hw him  gntm, False
    oh  thy hm Hironim, False
 hr  ouing fthr to hi on, False
Bhod th orrow nd th d mn, False
Tht h diurth for hi onn di, False
If ou ffct o triu in r thin, False
If ou nforc uch mood in mnr wi, False
If ou xpr uch powr in poor t, False
Hironimo  whn  rging, False
Tot with th wind nd tid orturnth th, False
Th vpprbiow cour of wu to k, False
Whit r wtr bour in th d, False
Thn hmt thou not Hironimo to ngc, False
Th wift rung of thy Horti, False
Though on thi rth iutic wi not b foun, False
 down to h nd in thi pio, False
Knock t th dim gt of Puto cour, False
Gtting by forc  onc Acid di, False
 troup of furi nd tormnting hg, False
To tortur Don Lornzo nd th r, False
Yt t th triphdd portr hou, False
Dny my pg to th imy tron, False
Th Thrcin pot thou ht countrfi, False
Com on od fthr b my Orph, False
And if thou cnt no not vpon th hr, False
Thn ound th burdn of thy or hrt gr, False
Ti w do gin tht Prorpin my grun, False
Rung on thm tht murdrrd my on, False
Thn wi  rnt nd tr thm thu nd th, False
Shiuring thir imm in pc with my tt, False
   Oh ir my dcrtio, False
Exit  nd thy ft, False
                        Su my bon, False
   Su my bon, False
                my  it cot , False
Tn pound nd you my ord hu torn th , False
  Tht cn not b  gu it nur  woun, False
Shw m on drop of boud f from th , False
How i it poib  houd y it th, False
Tuh no  Run ftr ctch m if you c, False
Exunt  but th  , False
 rmin ti  nt, False
gin who tring him th fc p, False
And rt thou com Hortio from th dpt, False
To k for iutic in thi vppr rt, False
To t thy fthr thou rt vnrung, False
To wring mor tr from Ib , False
Who ight r dimd with ourong mn, False
Go bck my onn compin to Ec, False
or hr no iutic  Gnt boy bgo, False
or iutic i xid from th rt, False
Hironimo wi br th compn, False
Thy mothr cri on rightou Rdmn, False
or iut rung gint th murdr, False
   my ord whnc pring thi troubd pc, False
  But t m ook on my Horti, False
Swt boy how rt thou chngd in dth bck h, False
Hd Prorpin no pitti on thy yout, False
But uffrd thy fir crimoncoourd prin, False
With withrd wintr to b btd th, False
Hortio thou r odr thn thy fth, False
Ah ruth fthr tht fuour thu trnfor, False
  Ah my good ord  m not your yong on, False
  Wht  not my onn thou thn  uri r, False
Snt from th mpti kingdom of bck nigh, False
To ummon m to mk pprn, False
Bfor grim Myno nd iut Rdmn, False
To pgu Hironimo tht i rm, False
And k not vngnc for Hortio dt, False
   m  grud mn nd not  gho, False
Tht cm for iutic for my murdrd on, False
   now  know th now thou nmt thy on, False
Thou rt th iuy img of my gri, False
Within thy fc orrow  my, False
Th y r dimd with tr thy chk r w, False
Thy forhd troubd nd thy muttring i, False
Murmur d word brupty brokn of, False
By forc of windi igh thy pirit brt, False
And  thi orrow rith for thy on, False
And fm orrow f  for my on, False
Com in od mn thou ht to Iz, False
Ln on my rm  th thou m ht t, False
And thou nd  nd h wi ing  on, False
Thr prt in on but  of dicord frmdâ€, False
Tk not of cordâ€”but t v now b gonâ€, False
or with  cord Hortio w i, False
Entr    th   n, False
    nd, False
  Go brothr it i th Duk of Cti c, False
Sut th vicroy in our n, False
                       g, False
  Go forth Don Pdro for thy nphw , False
And grt th Duk of Ct, False
                        It h b , False
  And now to mt th Portgu, False
or  w now r o omtim wr t, False
King nd commndr of th wtrn Ind, False
Wcom bru vicroy to th court of Spi, False
And wcom  hi honorb tri, False
Ti not vnknown to v for why you co, False
Or hu o kingy crot th, False
Suffith it in thi w not th trot, False
And mor thn common ou you nd to , False
So i it tht min honorb n, False
or it bm v now tht it b know, False
Ardy i btrothd to Bthz, False
And by ppointmnt nd our condicn, False
Tomorrow r thy to b mrri, False
To thi intnt w ntrtin thy, False
Thy foowr thir pur nd our p, False
Spk mn of Porting h it b , False
If  y o  if not y o ft, False
  Rnownd king  com not  thou think, False
With doubtfu foowr vnroud m, False
But uch  hu vpon thin rti, False
Confirmd thy motion nd contntd , False
Know ourign  com to omni, False
Th mrrig of thy boud n, False
ir Bimpri with my Bthzrâ€, False
With th my onn whom ith  iu to, False
Hr tk my crown  giu it to hr nd t, False
And t m iu  oitri i, False
In c pri, False
To think how trngy hun hth th prru, False
   brothr  how ntur triu in hi, False
Com worthy vicroy nd ccompn, False
Thy frnd to triv with thin xtrmit, False
 pc mor priut fit thi princy moo, False
  Or hr or whr your Highn think it goo, False
Exunt  but  nd, False
  Ny ty Lornzo t m tk with yo, False
St thou thi ntrtinmnt of th kin, False
   do my ord nd ioy to  th , False
  And knowt thou why thi mting , False
  or hr my ord whom Bthzr doth o, False
And to confirm thir promid mrri, False
  Sh i thy it, False
                  Who  Bimpr, False
 my grtiou ord nd thi i th d, False
Tht  hu ongd o hppiy to, False
  Thou woudt b oth tht ny fut of thi, False
Shoud intrcpt hr in hr hppi, False
  Hun wi not t Lornzo rr o muc, False
  Why thn Lornzo itn to my wor, False
It i upctd nd rportd to, False
Tht thou Lornzo wrongt Hironim, False
And in hi ut towrd hi Mit, False
Sti kpt him bck nd k to cro hi u, False
  Tht  my or, False
   t th onn myf hu hrd it i, False
Whn to my orrow  hu bn hm, False
To nwr for th though thou rt my on, False
Lornzo knowt thou not th common o, False
And kindn tht Hironimo hth wo, False
By hi drt within th court of Spi, False
Or t thou not th king my brothr c, False
In hi bhf nd to procur hi ht, False
Lornzo houdt thou thwrt hi pio, False
And h xcim gint th to th kin, False
Wht honour wrt in thi mb, False
Or wht  cnd wr mong th kin, False
To hr Hironimo xcim on t, False
 mâ€”nd ok thou t m truy tooâ€, False
Whnc grow th ground of thi rport in cour, False
  My ord it y not in Lornzo pow, False
To top th vugr ibr of thir tong, False
 m duntg mk  wtrbrc, False
And no mn iu tht ong contntth, False
  Myf hu n th bui to kp bc, False
Him nd hi uppiction from th kin, False
  Yourf my ord hth n hi io, False
Tht i bmd th prnc of  kin, False
And for  pittid him in hi dit, False
 hd him thnc with kind nd curtou wor, False
 fr from mic to Hironim, False
 to my ou my or, False
  Hironimo my onn mitk th th, False
  My grtiou fthr bu m o h dot, False
But wht  iy mn ditrct in min, False
To think vpon th murdr of hi on, False
 how i i it for him to r, False
But for hi tifction nd th wor, False
Twr good my ord tht Hironimo nd, False
Wr rconcid if h micontr , False
  Lornzo tht ht id it hb , False
Go on of you nd c Hironim, False
Etnr  nd, False
  Com Bimpri Bthzr contn, False
My orrow  nd ourign of my biâ€, False
Sith hun hth th ordindd to b mi, False
Diprc tho coud nd mnchoi oo, False
And cr thm vp with tho thy unnbright , False
Whrin my hop nd hun fir buti , False
  My ook my ord r fitting for my o, False
Which nw bgun cn hw no brightr y, False
  Nw kindd fm houd burn  morning u, False
  But not too ft t ht nd  b do, False
  my ord my fth, False
                  Tru my o, False
 wi go ut hi, False
                  Wcom Bthz, False
Wcom bru princ th pdg of Cti p, False
And wcom Bimpri  How now gi, False
Why commt thou dy to ut v th, False
Contnt thyf for  m tifi, False
It i not now  whn Andr iu, False
 hu forgottn nd forgiun th, False
And thou rt grcd with  hppir o, False
But Bthzr hr com Hironim, False
 hu  word with hi, False
Entr  nd , False
                        And whr th du, False
                Eun , False
id  Wht nw duic hu thy duid tr, False
Poc pbr  Mid  th m, False
It  wi b rungd  No  m not th m, False
  Wcom Hironim, False
  Wcom Hironim, False
  Wcom Hironim, False
  My ord  thnk you for Horti, False
  Hironimo th ron tht  n, False
To pk with you i thiâ€, False
                        Wht  o hor, False
Thn  b gon  thnk you for, False
  Ny ty Hironimo go c him on, False
  Hironimo my fthr cru  word with yo, False
  With m ir  Why my ord  thought yo, False
  id  No woud h h, False
                  Hironimo  h, False
You find yourf grud t my on, False
Bcu you hu not cc vnto th kin, False
And y ti h tht intrcpt your u, False
  Why i not thi  mirb thing my or, False
  Hironimo  hop you hu no c, False
And woud b oth tht on of your dr, False
Shoud onc hu ron to upct my on, False
Conidring how  think of you my, False
  Your onn Lornzo  whom my nob or, False
Th hop of Spin min honorb frn, False
Grunt m th combt of thm if thy d, False
Drw out hi wor, False
 mt thm fctofc to t m , False
Th b th cndou rport of uc, False
 ou not m nd ht my ord too muc, False
Shoud  upct Lornzo woud prun, False
Or cro my ut tht oud my onn o , False
My ord  m hmd it houd b i, False
  Hironimo  nur gu you c, False
  My good ord  know you did no, False
                                          Thr thn p, False
And for th tifction of th wor, False
Hironimo frqunt my homy ho, False
Th Duk of Cti Ciprin ncint , False
And whn thou wit v m my onn nd i, False
But hr bfor Princ Bthzr nd , False
Embrc ch othr nd b prfct frn, False
   mrry my ord nd , False
rnd quoth h    b frnd with you, False
Epciy with you my ouy or, False
or diur cu it i fit for , False
Tht w b frnd  Th word i upitio, False
And mn my think wht w imgin no, False
  Why thi i fry doon Hironim, False
  And  hop od grudg r forgo, False
  Wht   it wr  hm it houd no, False
  Com on Hironimo t my rqu, False
Lt v ntrt your compny tod, False
Entr  nd, False
  Awk Erictho  Crbru w, False
Soicit Puto gnt Prorpi, False
To combt Achinon nd Ericu in , False
or nr by Stix nd Phgton thr c, False
Nor frrid Cron to th firi , False
Such frfu ight  poor Andr, False
              Awk  forwh, False
  Awk Rung  for thou rt i dui, False
To p wy wht thou rt wrnd to wtc, False
  Contnt thyf nd do not troub , False
  Awk Rung if ou  ou hth h, False
Hu yt th powr of pruinc in , False
Hironimo with Lornzo i ioynd in g, False
And intcpt our pg to run, False
Awk Rung or w r wobgo, False
  Thu wording ground wht thy hu drmd vpo, False
Contnt thyf Andr though  , False
Yt i my mood oiciting thir o, False
Sufficth th tht poor Hironim, False
Cnnot forgt hi onn Horti, False
Nor di Rugn though h p wh, False
or in vnquit quitn i fin, False
And umbring i  common wordy w, False
Bhod Andr for n intnc ho, False
Rung hth pt nd thn imgin tho, False
Wht ti to b ubict to dtin, False
  Awk Rung  ru thi mitr, False
  Th two firt do th nupti torch b, False
 brighty burning  th middi un, False
But ftr thm doth Himn hi  f, False
Cothd in b nd ffron ro, False
And bow thm out nd qunchth thm with boo, False
 dicontnt tht thing continu , False
  Sufficth m thy mning vndrtoo, False
And thnk to th nd tho infrn pow, False
Tht wi not tort  our w, False
Rt th for  wi it to  th r, False
  Thn rgu not for thou ht thy rqu, False
Entr  nd, False
   thi th ou tht brt Horti, False
 thi th kindn tht thou countrfi, False
Ar th th fruit of thin incnt t, False
Hironimo r th thy pio, False
Thy protttion nd thy dp mn, False
Tht thou wrt wont to wri mn wit, False
 vnkind fthr   dcitfu wor, False
With wht xcu cnt thou hw thyfâ€, False
With wht dihonour nd th ht of mnâ€, False
Thu to ngct th o nd if of hi, False
Whom both my ttr nd thin own bi, False
Aur th to b cu ughtr, False
Hironimo  for hm Hironim, False
 not  hitory to ftr ti, False
Of uch ingrtitud vnto thy on, False
Vnhppy mothr of uch chdrn th, False
But montrou fthr to forgt o oo, False
Th dth of tho whom thy with cr nd co, False
Hu tndrd o thu cr houd b o, False
Myf  trngr in rpct to t, False
So oud hi if  ti  wih thir dt, False
Nor h hi dth b vnrungd by , False
Athough  br it out for fhion , False
or hr  wr in ight of hun nd rt, False
Shoudt thou ngct th ou thou houdt rti, False
And giu our nd dui no mo, False
Myf houd nd thir htfu ou to , False
Tht wrought hi downf with xtrmt dt, False
  But my it b tht Bimpr, False
Vow uch rung  h hth dind to , False
Why thn   tht hun ppi our drif, False
And  th int do it oicitin, False
or vngnc on tho curd murthr, False
Mdm ti tru nd now  find it , False
 found  ttr writtn in your n, False
And in tht ttr how Hortio di, False
Prdon  prdon Bimpr, False
My fr nd cr in not buing i, False
Nor think  thought think vpon  m, False
To t hi dth b vnrungd t f, False
And hr  vow o you but giu conn, False
And wi conc my routio, False
 wi r ong dtrmin of thir dt, False
Tht cu thu hu murdrd my on, False
  Hironimo  wi connt con, False
And ought tht my ffct for thin u, False
Ioyn with th to rung Hortio dt, False
  On thn nd whtour  du, False
Lt m ntrt you grc my prcti, False
orwhy th pot rdy in min hdâ€, False
Entr  nd, False
          How now Hironim, False
Wht courting Bimpr, False
                 my or, False
Such courting   promi yo, False
Sh hth my hrt but you my ord hu h, False
  But now Hironmimo or nur w r to intr, False
  My hp  why my good ord ur your, False
or you hu giun m cuâ€” by my fith hu yo, False
  It pd you t th ntrtinmnt of t, False
To grc th King o much  with  h, False
Now wr your tuid o w furnih, False
 for th ping of th firt night por, False
To ntrtin my fthr with th i, False
Or ny uch ik ping motio, False
Aur yourf it woud contnt thm , False
   thi i, False
  Whi thn i fit you y no mo, False
Whn  w yong  gu my min, False
And pid myf to fruit potr, False
Which though it profit th profor nugh, False
Yt i it ping ping to th wor, False
  And how for th, False
                Mrri my good ord thuâ€, False
And yt m think you r too quick with vâ€, False
Whn in Todo thr  tudi, False
It w my chunc to writ  trgdiâ€, False
 hr my ordâ€, False
 how thm  boo, False
Which ong forgot  found thi othr d, False
Nor woud your ordhip fuour m o muc, False
 but to grc m with your cting i, False
 mn ch on of you to py  pr, False
Aur you it wi prou mot ping trn, False
And wondrou puib to tht mb, False
  Wht woud you hu v py  trgd, False
  Why Nro thought it no diprgmn, False
And king nd mprour hu tn digh, False
To mk xprinc of thir wit in p, False
  Ny b not ngry good Hironim, False
Th princ but kd  qutio, False
  In fith Hironimo nd you b in rn, False
          And  noth, False
  Now my good ord coud you intr, False
Your itr Bimpri to mk onâ€, False
or wht  py without  womn in i, False
  Litt intrty h ru m Hironim, False
or  mut nd b impoyd in your p, False
  Why thi i w   t you ordin, False
It w dtrmind to hu bn ct, False
By gntmn nd chor to, False
Such  coud t wht to p, False
  And now it h b pid by princ nd courti, False
Such  cn t how to p, False
If  it i our country mnn, False
You wi but t v know th rgumn, False
  Tht h  roundy  Th cronic of Spi, False
Rcord thi writtn of  knight of Ro, False
 w btrothd nd wddd t th ngt, False
To on Prd n Itin d, False
Who btui ruihd  tht hr bh, False
Epciy th ou of Soim, False
